67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,155-75-53-255,155-75-53-255,155-75-53-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255,67-67-67-255
