255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255,255-181-127-255
