4,4,4,4,4,4,4,4,4,4.384471872,5.150566759,5.895026825,6.615223689,7.308193987,7.970613634,8.598780533,9.188611699,9.735662478,10.23517694,10.68217894,11.07161172,11.39852949,11.65833594,11.84705356,11.96159519,12,11.96159519,11.84705356,11.65833594,11.39852949,11.07161172,10.68217894,10.23517694,9.735662478,9.188611699,8.598780533,7.970613634,7.308193987,6.615223689,5.895026825,5.150566759,4.384471872,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4.191347953,5,5.790627288,6.560911085,7.308193987,8.029437252,8.721179404,9.379500648,10,10.5777949,11.10755601,11.58359214,12,12.35088936,12.63068312,12.83447494,12.95840542,13,12.95840542,12.83447494,12.63068312,12.35088936,12,11.58359214,11.10755601,10.5777949,10,9.379500648,8.721179404,8.029437252,7.308193987,6.560911085,5.790627288,5,4.191347953,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4.751543269,5.583512161,6.398924762,7.195506185,7.970613634,8.721179404,9.443650814,10.13393125,10.7873296,11.39852949,11.96159519,12.47003591,12.91695403,13.29530009,13.59824575,13.81966011,13.95463898,14,13.95463898,13.81966011,13.59824575,13.29530009,12.91695403,12.47003591,11.96159519,11.39852949,10.7873296,10.13393125,9.443650814,8.721179404,7.970613634,7.195506185,6.398924762,5.583512161,4.751543269,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4.408739718,5.276917077,6.132037736,6.972243623,7.795349466,8.598780533,9.379500648,10.13393125,10.85786438,11.54637595,12.19375153,12.79344438,13.33809621,13.81966011,14.22967039,14.55969349,14.80196097,14.95012438,15,14.95012438,14.80196097,14.55969349,14.22967039,13.81966011,13.33809621,12.79344438,12.19375153,11.54637595,10.85786438,10.13393125,9.379500648,8.598780533,7.795349466,6.972243623,6.132037736,5.276917077,4.408739718,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4.875388203,5.764615938,6.642440249,7.507144315,8.356683023,9.188611699,10,10.7873296,11.54637595,12.27207794,12.95840542,13.59824575,14.18334617,14.70436986,15.1511422,15.51316702,15.78045554,15.94461486,16,15.94461486,15.78045554,15.51316702,15.1511422,14.70436986,14.18334617,13.59824575,12.95840542,12.27207794,11.54637595,10.7873296,10,9.188611699,8.356683023,7.507144315,6.642440249,5.764615938,4.875388203,4,4,4,4,4,4,4
4,4,4,4,4,4,4.384471872,5.302284396,6.211705772,7.11145618,8,8.875484503,9.735662478,10.5777949,11.39852949,12.19375153,12.95840542,13.6862915,14.36985419,15,15.56601887,16.05572809,16.45599625,16.75378875,16.93774225,17,16.93774225,16.75378875,16.45599625,16.05572809,15.56601887,15,14.36985419,13.6862915,12.95840542,12.19375153,11.39852949,10.5777949,9.735662478,8.875484503,8,7.11145618,6.211705772,5.302284396,4.384471872,4,4,4,4,4,4
4,4,4,4,4,4,4.751543269,5.686792084,6.615223689,7.535750803,8.447054643,9.347524158,10.23517694,11.10755601,11.96159519,12.79344438,13.59824575,14.36985419,15.10050506,15.78045554,16.39767473,16.93774225,17.38422689,17.71989011,17.92893219,18,17.92893219,17.71989011,17.38422689,16.93774225,16.39767473,15.78045554,15.10050506,14.36985419,13.59824575,12.79344438,11.96159519,11.10755601,10.23517694,9.347524158,8.447054643,7.535750803,6.615223689,5.686792084,4.751543269,4,4,4,4,4,4
4,4,4,4,4,4.119386982,5.075141155,6.026334039,6.972243623,7.911992509,8.844505579,9.768453788,10.68217894,11.58359214,12.47003591,13.33809621,14.18334617,15,15.78045554,16.51471863,17.18975032,17.78889745,18.29179607,18.67544468,18.91723747,19,18.91723747,18.67544468,18.29179607,17.78889745,17.18975032,16.51471863,15.78045554,15,14.18334617,13.33809621,12.47003591,11.58359214,10.68217894,9.768453788,8.844505579,7.911992509,6.972243623,6.026334039,5.075141155,4.119386982,4,4,4,4,4
4,4,4,4,4,4.384471872,5.353117296,6.318458308,7.279954853,8.236945386,9.188611699,10.13393125,11.07161172,12,12.91695403,13.81966011,14.70436986,15.56601887,16.39767473,17.18975032,17.92893219,18.59687576,19.16904811,19.61483519,19.90098049,20,19.90098049,19.61483519,19.16904811,18.59687576,17.92893219,17.18975032,16.39767473,15.56601887,14.70436986,13.81966011,12.91695403,12,11.07161172,10.13393125,9.188611699,8.236945386,7.279954853,6.318458308,5.353117296,4.384471872,4,4,4,4,4
4,4,4,4,4,4.603921946,5.583512161,6.560911085,7.535750803,8.507577498,9.475825304,10.43978022,11.39852949,12.35088936,13.29530009,14.22967039,15.1511422,16.05572809,16.93774225,17.78889745,18.59687576,19.34314575,20,20.52786405,20.87689437,21,20.87689437,20.52786405,20,19.34314575,18.59687576,17.78889745,16.93774225,16.05572809,15.1511422,14.22967039,13.29530009,12.35088936,11.39852949,10.43978022,9.475825304,8.507577498,7.535750803,6.560911085,5.583512161,4.603921946,4,4,4,4,4
4,4,4,4,4,4.776251584,5.764615938,6.751712409,7.737323498,8.721179404,9.702941459,10.68217894,11.65833594,12.63068312,13.59824575,14.55969349,15.51316702,16.45599625,17.38422689,18.29179607,19.16904811,20,20.75735931,21.39444872,21.83772234,22,21.83772234,21.39444872,20.75735931,20,19.16904811,18.29179607,17.38422689,16.45599625,15.51316702,14.55969349,13.59824575,12.63068312,11.65833594,10.68217894,9.702941459,8.721179404,7.737323498,6.751712409,5.764615938,4.776251584,4,4,4,4,4
4,4,4,4,4,4.900248758,5.895026825,6.889229724,7.882757231,8.875484503,9.86725405,10.85786438,11.84705356,12.83447494,13.81966011,14.80196097,15.78045554,16.75378875,17.71989011,18.67544468,19.61483519,20.52786405,21.39444872,22.17157288,22.76393202,23,22.76393202,22.17157288,21.39444872,20.52786405,19.61483519,18.67544468,17.71989011,16.75378875,15.78045554,14.80196097,13.81966011,12.83447494,11.84705356,10.85786438,9.86725405,8.875484503,7.882757231,6.889229724,5.895026825,4.900248758,4,4,4,4,4
4,4,4,4,4,4.975015605,5.97370241,6.972243623,7.970613634,8.968780458,9.966703622,10.96433115,11.96159519,12.95840542,13.95463898,14.95012438,15.94461486,16.93774225,17.92893219,18.91723747,19.90098049,20.87689437,21.83772234,22.76393202,23.58578644,24,23.58578644,22.76393202,21.83772234,20.87689437,19.90098049,18.91723747,17.92893219,16.93774225,15.94461486,14.95012438,13.95463898,12.95840542,11.96159519,10.96433115,9.966703622,8.968780458,7.970613634,6.972243623,5.97370241,4.975015605,4,4,4,4,4
4,4,4,4,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,4,4,4
4,4,4,4,4,4.975015605,5.97370241,6.972243623,7.970613634,8.968780458,9.966703622,10.96433115,11.96159519,12.95840542,13.95463898,14.95012438,15.94461486,16.93774225,17.92893219,18.91723747,19.90098049,20.87689437,21.83772234,22.76393202,23.58578644,24,23.58578644,22.76393202,21.83772234,20.87689437,19.90098049,18.91723747,17.92893219,16.93774225,15.94461486,14.95012438,13.95463898,12.95840542,11.96159519,10.96433115,9.966703622,8.968780458,7.970613634,6.972243623,5.97370241,4.975015605,4,4,4,4,4
4,4,4,4,4,4.900248758,5.895026825,6.889229724,7.882757231,8.875484503,9.86725405,10.85786438,11.84705356,12.83447494,13.81966011,14.80196097,15.78045554,16.75378875,17.71989011,18.67544468,19.61483519,20.52786405,21.39444872,22.17157288,22.76393202,23,22.76393202,22.17157288,21.39444872,20.52786405,19.61483519,18.67544468,17.71989011,16.75378875,15.78045554,14.80196097,13.81966011,12.83447494,11.84705356,10.85786438,9.86725405,8.875484503,7.882757231,6.889229724,5.895026825,4.900248758,4,4,4,4,4
4,4,4,4,4,4.776251584,5.764615938,6.751712409,7.737323498,8.721179404,9.702941459,10.68217894,11.65833594,12.63068312,13.59824575,14.55969349,15.51316702,16.45599625,17.38422689,18.29179607,19.16904811,20,20.75735931,21.39444872,21.83772234,22,21.83772234,21.39444872,20.75735931,20,19.16904811,18.29179607,17.38422689,16.45599625,15.51316702,14.55969349,13.59824575,12.63068312,11.65833594,10.68217894,9.702941459,8.721179404,7.737323498,6.751712409,5.764615938,4.776251584,4,4,4,4,4
4,4,4,4,4,4.603921946,5.583512161,6.560911085,7.535750803,8.507577498,9.475825304,10.43978022,11.39852949,12.35088936,13.29530009,14.22967039,15.1511422,16.05572809,16.93774225,17.78889745,18.59687576,19.34314575,20,20.52786405,20.87689437,21,20.87689437,20.52786405,20,19.34314575,18.59687576,17.78889745,16.93774225,16.05572809,15.1511422,14.22967039,13.29530009,12.35088936,11.39852949,10.43978022,9.475825304,8.507577498,7.535750803,6.560911085,5.583512161,4.603921946,4,4,4,4,4
4,4,4,4,4,4.384471872,5.353117296,6.318458308,7.279954853,8.236945386,9.188611699,10.13393125,11.07161172,12,12.91695403,13.81966011,14.70436986,15.56601887,16.39767473,17.18975032,17.92893219,18.59687576,19.16904811,19.61483519,19.90098049,20,19.90098049,19.61483519,19.16904811,18.59687576,17.92893219,17.18975032,16.39767473,15.56601887,14.70436986,13.81966011,12.91695403,12,11.07161172,10.13393125,9.188611699,8.236945386,7.279954853,6.318458308,5.353117296,4.384471872,4,4,4,4,4
4,4,4,4,4,4.119386982,5.075141155,6.026334039,6.972243623,7.911992509,8.844505579,9.768453788,10.68217894,11.58359214,12.47003591,13.33809621,14.18334617,15,15.78045554,16.51471863,17.18975032,17.78889745,18.29179607,18.67544468,18.91723747,19,18.91723747,18.67544468,18.29179607,17.78889745,17.18975032,16.51471863,15.78045554,15,14.18334617,13.33809621,12.47003591,11.58359214,10.68217894,9.768453788,8.844505579,7.911992509,6.972243623,6.026334039,5.075141155,4.119386982,4,4,4,4,4
4,4,4,4,4,4,4.751543269,5.686792084,6.615223689,7.535750803,8.447054643,9.347524158,10.23517694,11.10755601,11.96159519,12.79344438,13.59824575,14.36985419,15.10050506,15.78045554,16.39767473,16.93774225,17.38422689,17.71989011,17.92893219,18,17.92893219,17.71989011,17.38422689,16.93774225,16.39767473,15.78045554,15.10050506,14.36985419,13.59824575,12.79344438,11.96159519,11.10755601,10.23517694,9.347524158,8.447054643,7.535750803,6.615223689,5.686792084,4.751543269,4,4,4,4,4,4
4,4,4,4,4,4,4.384471872,5.302284396,6.211705772,7.11145618,8,8.875484503,9.735662478,10.5777949,11.39852949,12.19375153,12.95840542,13.6862915,14.36985419,15,15.56601887,16.05572809,16.45599625,16.75378875,16.93774225,17,16.93774225,16.75378875,16.45599625,16.05572809,15.56601887,15,14.36985419,13.6862915,12.95840542,12.19375153,11.39852949,10.5777949,9.735662478,8.875484503,8,7.11145618,6.211705772,5.302284396,4.384471872,4,4,4,4,4,4
4,4,4,4,4,4,4,4.875388203,5.764615938,6.642440249,7.507144315,8.356683023,9.188611699,10,10.7873296,11.54637595,12.27207794,12.95840542,13.59824575,14.18334617,14.70436986,15.1511422,15.51316702,15.78045554,15.94461486,16,15.94461486,15.78045554,15.51316702,15.1511422,14.70436986,14.18334617,13.59824575,12.95840542,12.27207794,11.54637595,10.7873296,10,9.188611699,8.356683023,7.507144315,6.642440249,5.764615938,4.875388203,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4.408739718,5.276917077,6.132037736,6.972243623,7.795349466,8.598780533,9.379500648,10.13393125,10.85786438,11.54637595,12.19375153,12.79344438,13.33809621,13.81966011,14.22967039,14.55969349,14.80196097,14.95012438,15,14.95012438,14.80196097,14.55969349,14.22967039,13.81966011,13.33809621,12.79344438,12.19375153,11.54637595,10.85786438,10.13393125,9.379500648,8.598780533,7.795349466,6.972243623,6.132037736,5.276917077,4.408739718,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4.751543269,5.583512161,6.398924762,7.195506185,7.970613634,8.721179404,9.443650814,10.13393125,10.7873296,11.39852949,11.96159519,12.47003591,12.91695403,13.29530009,13.59824575,13.81966011,13.95463898,14,13.95463898,13.81966011,13.59824575,13.29530009,12.91695403,12.47003591,11.96159519,11.39852949,10.7873296,10.13393125,9.443650814,8.721179404,7.970613634,7.195506185,6.398924762,5.583512161,4.751543269,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4.191347953,5,5.790627288,6.560911085,7.308193987,8.029437252,8.721179404,9.379500648,10,10.5777949,11.10755601,11.58359214,12,12.35088936,12.63068312,12.83447494,12.95840542,13,12.95840542,12.83447494,12.63068312,12.35088936,12,11.58359214,11.10755601,10.5777949,10,9.379500648,8.721179404,8.029437252,7.308193987,6.560911085,5.790627288,5,4.191347953,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4.384471872,5.150566759,5.895026825,6.615223689,7.308193987,7.970613634,8.598780533,9.188611699,9.735662478,10.23517694,10.68217894,11.07161172,11.39852949,11.65833594,11.84705356,11.96159519,12,11.96159519,11.84705356,11.65833594,11.39852949,11.07161172,10.68217894,10.23517694,9.735662478,9.188611699,8.598780533,7.970613634,7.308193987,6.615223689,5.895026825,5.150566759,4.384471872,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4.481715471,5.201010127,5.895026825,6.560911085,7.195506185,7.795349466,8.356683023,8.875484503,9.347524158,9.768453788,10.13393125,10.43978022,10.68217894,10.85786438,10.96433115,11,10.96433115,10.85786438,10.68217894,10.43978022,10.13393125,9.768453788,9.347524158,8.875484503,8.356683023,7.795349466,7.195506185,6.560911085,5.895026825,5.201010127,4.481715471,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4.481715471,5.150566759,5.790627288,6.398924762,6.972243623,7.507144315,8,8.447054643,8.844505579,9.188611699,9.475825304,9.702941459,9.86725405,9.966703622,10,9.966703622,9.86725405,9.702941459,9.475825304,9.188611699,8.844505579,8.447054643,8,7.507144315,6.972243623,6.398924762,5.790627288,5.150566759,4.481715471,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4.384471872,5,5.583512161,6.132037736,6.642440249,7.11145618,7.535750803,7.911992509,8.236945386,8.507577498,8.721179404,8.875484503,8.968780458,9,8.968780458,8.875484503,8.721179404,8.507577498,8.236945386,7.911992509,7.535750803,7.11145618,6.642440249,6.132037736,5.583512161,5,4.384471872,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4.191347953,4.751543269,5.276917077,5.764615938,6.211705772,6.615223689,6.972243623,7.279954853,7.535750803,7.737323498,7.882757231,7.970613634,8,7.970613634,7.882757231,7.737323498,7.535750803,7.279954853,6.972243623,6.615223689,6.211705772,5.764615938,5.276917077,4.751543269,4.191347953,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.408739718,4.875388203,5.302284396,5.686792084,6.026334039,6.318458308,6.560911085,6.751712409,6.889229724,6.972243623,7,6.972243623,6.889229724,6.751712409,6.560911085,6.318458308,6.026334039,5.686792084,5.302284396,4.875388203,4.408739718,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.384471872,4.751543269,5.075141155,5.353117296,5.583512161,5.764615938,5.895026825,5.97370241,6,5.97370241,5.895026825,5.764615938,5.583512161,5.353117296,5.075141155,4.751543269,4.384471872,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.119386982,4.384471872,4.603921946,4.776251584,4.900248758,4.975015605,5,4.975015605,4.900248758,4.776251584,4.603921946,4.384471872,4.119386982,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
